"Kind","Agent_Id","Queue_Id","Stream_Id","Thread_Id","Dispatch_Id","Kernel_Id","Kernel_Name","Correlation_Id","Start_Timestamp","End_Timestamp","LDS_Block_Size","Scratch_Size","VGPR_Count","Accum_VGPR_Count","SGPR_Count","Workgroup_Size_X","Workgroup_Size_Y","Workgroup_Size_Z","Grid_Size_X","Grid_Size_Y","Grid_Size_Z"
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1905,638,"void quantize_mmq_q8_1<(mmq_q8_1_ds_layout)0>(float const*, int const*, void*, long, long, long, long, long, int, int, long, long)",3000,121619230989853,121619231982064,0,0,24,0,128,128,1,1,2094848,5,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1906,641,"void mul_mat_q<(ggml_type)23, 128, false>(char const*, int const*, int const*, int const*, __hip_bfloat16 const*, unsigned char const*, float*, float*, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, int, int, int, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, int, int, int, HIP_vector_type<unsigned int, 3u>)",3001,121619231983175,121619251539325,0,0,240,0,128,32,8,1,1536,1024,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1907,580,"void unary_gated_op_kernel<&(op_sigmoid(float)), float>(float const*, float const*, float*, long, long, long, long)",3002,121619251540840,121619256938943,0,0,16,0,128,256,1,1,100552704,1,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1908,357,"convert_f32_to_bf16_vec(float const*, unsigned short*, long)",3003,121619256941130,121619259562708,0,0,32,0,128,256,1,1,12569088,1,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1909,2029,"Cijk_Alik_Bljk_BBS_BH_MT128x128x32_MI16x16x16x1_SN_1LDSB0_APM1_ABV0_ACED0_AF0EM1_AF1EM1_AMAS3_ASE_ASGT_ASLT_ASM_ASAE01_ASCE01_ASEM1_AAC0_BL1_BS1_CLR0_DTLA0_DTLB0_DTVA0_DTVB0_DVO0_ETSP_EPS1_ELFLR0_EMLL0_FSSC10_FL0_GLVWA8_GLVWB8_GRCGA1_GRCGB1_GRPM1_GRVW8_GSU1_GSUASB_GLS0_ISA1151_IU1_K1_KLA_LBSPPA128_LBSPPB128_LPA8_LPB8_LDL1_LRVW16_LWPMn1_LDW0_FMA_MIAV1_MDA2_MO40_MMFGLC_MKFGSU256_NTA0_NTB0_NTC0_NTD0_NEPBS0_NLCA1_NLCB1_ONLL1_OPLV0_PK0_PAP0_PGR1_PLR0_PKA0_SIA3_SLW1_SS1_SU0_SUM0_SUS0_SCIUI1_SPO0_SRVW0_SSO0_SVW2_SNLL0_TSGRA0_TSGRB0_TT4_64_TLDS1_UMLDSA1_UMLDSB1_U64SL1_USFGROn1_VAW1_VSn1_VW2_VWB2_VFLRP0_WSGRA1_WSGRB1_WS32_WG32_4_1_WGM4",3004,121619259567748,121619284820046,51200,0,256,0,128,128,1,1,2560,128,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1910,330,"convert_bf16_to_f32_vec(unsigned short const*, float*, long)",3005,121619284824152,121619285847581,0,0,16,0,128,256,1,1,5237248,1,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1911,877,"hc_combine_norm_f32_b256(float const*, float const*, float const*, float const*, float*, float*, unsigned short*, bool, unsigned short const*, unsigned short*, unsigned short const*, int, float, float, float, float, float)",3006,121619285852988,121619294553657,512,0,32,0,128,256,1,1,1024,16366,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1912,272,"void (anonymous namespace)::mmb_small_n_bf16_kernel<4, 64, 128>(unsigned short const*, unsigned short const*, float*, int, int, int)",3007,121619294555511,121619300332142,17408,0,40,0,128,256,1,1,65536,1,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1913,112,"void (anonymous namespace)::mmb_dense_kernel<128, 128, 32, 64, 2>(unsigned char const*, unsigned short const*, float*, unsigned short*, bool, int, int, int)",3008,121619300331541,121619329231292,36864,344,256,0,128,256,1,1,768,128,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1914,558,"scale_f32(float const*, float*, float, float, long)",3009,121619329233402,121619329338324,0,0,8,0,128,256,1,1,5237248,1,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1915,582,"void unary_op_kernel<&(op_silu(float)), float>(float const*, float*, int)",3010,121619329342070,121619329403598,0,0,16,0,128,256,1,1,5237248,1,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1916,71,"(anonymous namespace)::mmb_cvt_f32_bf16(float const*, unsigned short*, unsigned long)",3011,121619329418497,121619329452150,0,0,16,0,128,256,1,1,654848,1,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1917,112,"void (anonymous namespace)::mmb_dense_kernel<128, 128, 32, 64, 2>(unsigned char const*, unsigned short const*, float*, unsigned short*, bool, int, int, int)",3012,121619329442830,121619346409230,36864,344,256,0,128,256,1,1,20480,128,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1918,633,"hc_mix_reduce_bf16(unsigned short const*, unsigned short const*, float*, long, long, int, float, float)",3013,121619346414187,121619350292539,0,0,16,0,128,256,1,1,41896960,1,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1919,71,"(anonymous namespace)::mmb_cvt_f32_bf16(float const*, unsigned short*, unsigned long)",3014,121619350293800,121619351347736,0,0,16,0,128,256,1,1,5237248,1,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1920,112,"void (anonymous namespace)::mmb_dense_kernel<128, 128, 32, 64, 2>(unsigned char const*, unsigned short const*, float*, unsigned short*, bool, int, int, int)",3015,121619351346672,121619356691048,36864,344,256,0,128,256,1,1,1024,128,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1921,889,"void soft_max_f32<true, 512, 512, float>(float const*, float const*, float const*, float*, soft_max_params)",3016,121619356697359,121619357053684,0,0,16,0,128,512,1,1,8379392,1,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1922,900,"void k_argsort_f32_i32<(ggml_sort_order)1>(float const*, int*, int, int)",3017,121619357062861,121619358502165,0,0,16,0,128,512,1,1,8379392,1,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1923,1566,"mm_ids_route_sort(int const*, unsigned int*, int*, int*, int, int, int)",3018,121619358504970,121619358590142,8192,0,16,0,128,256,1,1,40960,1,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1924,1579,"mm_ids_route_prefix(int*, int*, int)",3019,121619358591066,121619358649684,2048,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1925,1569,"mm_ids_route_scatter(unsigned int const*, int const*, int const*, int*, int*, int, int, int, bool)",3020,121619358655249,121619358669151,0,0,16,0,128,256,1,1,163840,1,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1926,113,"(anonymous namespace)::mmb_build_desc2(int const*, unsigned int*, unsigned int*, int, int, int, int, int, int)",3021,121619358679610,121619358683528,8192,0,16,0,128,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1927,220,"void (anonymous namespace)::mmb_routed_glu_kernel<64, 128, 32, 32, 48, false>(unsigned char const*, unsigned char const*, unsigned long, unsigned short const*, float*, unsigned short*, bool, int const*, int const*, int const*, unsigned int const*, int, int)",3022,121619358675452,121619423618484,36864,0,224,0,128,256,1,1,2560,1791,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1928,224,"void (anonymous namespace)::mmb_routed_glu_kernel<64, 32, 16, 16, 48, false>(unsigned char const*, unsigned char const*, unsigned long, unsigned short const*, float*, unsigned short*, bool, int const*, int const*, int const*, unsigned int const*, int, int)",3023,121619423620043,121619437134742,23040,0,128,0,128,256,1,1,2560,2049,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1929,1566,"mm_ids_route_sort(int const*, unsigned int*, int*, int*, int, int, int)",3024,121619437139945,121619437244199,8192,0,16,0,128,256,1,1,40960,1,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1930,1579,"mm_ids_route_prefix(int*, int*, int)",3025,121619437245588,121619437314923,2048,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1931,1569,"mm_ids_route_scatter(unsigned int const*, int const*, int const*, int*, int*, int, int, int, bool)",3026,121619437317861,121619437332677,0,0,16,0,128,256,1,1,163840,1,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1932,113,"(anonymous namespace)::mmb_build_desc2(int const*, unsigned int*, unsigned int*, int, int, int, int, int, int)",3027,121619437342565,121619437346803,8192,0,16,0,128,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1933,262,"void (anonymous namespace)::mmb_routed_kernel<128, 128, 32, 64, 74, false>(unsigned char const*, unsigned long, unsigned short const*, float*, unsigned short*, bool, int const*, int const*, int const*, unsigned int const*, int, int)",3028,121619437342040,121619462735520,36864,0,224,0,128,256,1,1,5120,1791,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1934,48,"void (anonymous namespace)::mmb_routed_kernel<128, 32, 32, 16, 74, false>(unsigned char const*, unsigned long, unsigned short const*, float*, unsigned short*, bool, int const*, int const*, int const*, unsigned int const*, int, int)",3029,121619462735351,121619466712015,23040,0,128,0,128,256,1,1,5120,2049,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1935,1631,"void k_get_rows_scalar<float, float>(float const*, int const*, float*, long, long, long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long)",3030,121619466719136,121619466937993,0,0,24,0,128,256,1,1,163840,1,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1936,1688,"void reduce_rows_f32<false>(float const*, float*, int)",3031,121619466940069,121619466952490,512,0,24,0,128,32,1,1,523712,1,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1937,1689,"void op_clamp_kernel<float>(float const*, float*, float, float, int)",3032,121619466964357,121619466966978,0,0,8,0,128,256,1,1,16384,1,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1938,422,"void k_bin_bcast<&(op_div(float, float)), float, float, float, float const*>(float const*, float const*, float*, int, int, int, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, float const*)",3033,121619466976729,121619466982477,0,0,24,0,128,5,25,1,5,16375,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1939,638,"void quantize_mmq_q8_1<(mmq_q8_1_ds_layout)0>(float const*, int const*, void*, long, long, long, long, long, int, int, long, long)",3034,121619466964814,121619467913479,0,0,24,0,128,128,1,1,2094848,5,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1940,814,"void mul_mat_q<(ggml_type)21, 128, false>(char const*, int const*, int const*, int const*, __hip_bfloat16 const*, unsigned char const*, float*, float*, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, int, int, int, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, int, int, int, HIP_vector_type<unsigned int, 3u>)",3035,121619467921176,121619470322458,0,0,248,0,128,32,8,1,160,1024,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1941,638,"void quantize_mmq_q8_1<(mmq_q8_1_ds_layout)0>(float const*, int const*, void*, long, long, long, long, long, int, int, long, long)",3036,121619470320534,121619471302012,0,0,24,0,128,128,1,1,2094848,5,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1942,814,"void mul_mat_q<(ggml_type)21, 128, false>(char const*, int const*, int const*, int const*, __hip_bfloat16 const*, unsigned char const*, float*, float*, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, int, int, int, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, int, int, int, HIP_vector_type<unsigned int, 3u>)",3037,121619471303721,121619473647831,0,0,248,0,128,32,8,1,160,1024,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1943,632,"void unary_gated_op_kernel<&(op_silu(float)), float>(float const*, float const*, float*, long, long, long, long)",3038,121619473655109,121619474220314,0,0,16,0,128,256,1,1,10474240,1,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1944,638,"void quantize_mmq_q8_1<(mmq_q8_1_ds_layout)0>(float const*, int const*, void*, long, long, long, long, long, int, int, long, long)",3039,121619474223027,121619474497198,0,0,24,0,128,128,1,1,2094848,2,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1945,2437,"void mul_mat_q<(ggml_type)42, 128, false>(char const*, int const*, int const*, int const*, __hip_bfloat16 const*, unsigned char const*, float*, float*, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, int, int, int, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, int, int, int, HIP_vector_type<unsigned int, 3u>)",3040,121619474497359,121619477210814,0,0,248,0,128,32,8,1,640,1024,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1946,272,"void (anonymous namespace)::mmb_small_n_bf16_kernel<4, 64, 128>(unsigned short const*, unsigned short const*, float*, int, int, int)",3041,121619477213666,121619478838514,17408,0,40,0,128,256,1,1,65536,1,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1947,570,"void unary_op_kernel<&(op_sigmoid(float)), float>(float const*, float*, int)",3042,121619478851328,121619478853372,0,0,8,0,128,256,1,1,16384,1,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1948,437,"void k_bin_bcast<&(op_mul(float, float)), float, float, float, float const*>(float const*, float const*, float*, int, int, int, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, float const*)",3043,121619478844887,121619480196995,0,0,16,0,128,128,1,1,1280,16366,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1949,1755,"moe_fused_combine_shared_kernel_f32(HIP_vector_type<float, 4u> const*, float const*, HIP_vector_type<float, 4u> const*, HIP_vector_type<float, 4u>*, int, int, int, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long)",3044,121619480200266,121619488933047,0,0,24,0,128,256,1,1,10474240,1,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1950,877,"hc_combine_norm_f32_b256(float const*, float const*, float const*, float const*, float*, float*, unsigned short*, bool, unsigned short const*, unsigned short*, unsigned short const*, int, float, float, float, float, float)",3045,121619488936713,121619497577967,512,0,32,0,128,256,1,1,1024,16366,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1951,112,"void (anonymous namespace)::mmb_dense_kernel<128, 128, 32, 64, 2>(unsigned char const*, unsigned short const*, float*, unsigned short*, bool, int, int, int)",3046,121619497578080,121619528771469,36864,344,256,0,128,256,1,1,768,128,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1952,558,"scale_f32(float const*, float*, float, float, long)",3047,121619528773570,121619528876898,0,0,8,0,128,256,1,1,5237248,1,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1953,582,"void unary_op_kernel<&(op_silu(float)), float>(float const*, float*, int)",3048,121619528877448,121619528946981,0,0,16,0,128,256,1,1,5237248,1,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1954,71,"(anonymous namespace)::mmb_cvt_f32_bf16(float const*, unsigned short*, unsigned long)",3049,121619528959291,121619528994872,0,0,16,0,128,256,1,1,654848,1,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1955,112,"void (anonymous namespace)::mmb_dense_kernel<128, 128, 32, 64, 2>(unsigned char const*, unsigned short const*, float*, unsigned short*, bool, int, int, int)",3050,121619528990195,121619545613962,36864,344,256,0,128,256,1,1,20480,128,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1956,633,"hc_mix_reduce_bf16(unsigned short const*, unsigned short const*, float*, long, long, int, float, float)",3051,121619545616572,121619549533339,0,0,16,0,128,256,1,1,41896960,1,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1957,637,"void quantize_mmq_q8_1<(mmq_q8_1_ds_layout)1>(float const*, int const*, void*, long, long, long, long, long, int, int, long, long)",3052,121619549532721,121619550474440,0,0,24,0,128,128,1,1,2094848,5,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1958,2060,"void mul_mat_q<(ggml_type)12, 128, false>(char const*, int const*, int const*, int const*, __hip_bfloat16 const*, unsigned char const*, float*, float*, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, int, int, int, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, int, int, int, HIP_vector_type<unsigned int, 3u>)",3053,121619550478974,121619586198125,0,12,256,0,128,32,4,1,5120,512,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1959,706,"gdn_concat_tail(float const*, float const*, float*, int, int, int, int)",3054,121619586225919,121619586246717,0,0,16,0,128,256,1,1,30720,1,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1960,738,"void cpy_scalar<&(void cpy_1_scalar<float, float>(char const*, char*))>(char const*, char*, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long)",3055,121619586243802,121619586261916,0,0,32,0,128,64,1,1,30720,1,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1961,5,"__amd_rocclr_copyBuffer",3056,121619586274760,121619586276994,0,0,16,0,128,512,1,1,7680,1,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1962,705,"void gdn_conv_direct_kernel<true, 128>(float const*, float const*, float const*, float*, int, int)",3057,121619586254134,121619592979057,0,0,24,0,128,256,1,1,10240,128,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1963,550,"rms_norm_scale_f32(float const*, float*, int, long, long, long, float, float, float)",3058,121619592977344,121619594468917,0,0,16,0,128,128,1,1,2048,16366,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1964,550,"rms_norm_scale_f32(float const*, float*, int, long, long, long, float, float, float)",3059,121619594472470,121619595896258,0,0,16,0,128,128,1,1,2048,16366,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1965,71,"(anonymous namespace)::mmb_cvt_f32_bf16(float const*, unsigned short*, unsigned long)",3060,121619595900687,121619597012581,0,0,16,0,128,256,1,1,5237248,1,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1966,112,"void (anonymous namespace)::mmb_dense_kernel<128, 128, 32, 64, 2>(unsigned char const*, unsigned short const*, float*, unsigned short*, bool, int, int, int)",3061,121619597011702,121619598938145,36864,344,256,0,128,256,1,1,256,128,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1967,443,"void k_bin_bcast<&(op_add(float, float)), float, float, float, float const*>(float const*, float const*, float*, int, int, int, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, float const*)",3062,121619598966775,121619598986045,0,0,16,0,128,24,5,1,24,16370,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1968,629,"void unary_op_kernel<&(op_softplus(float)), float>(float const*, float*, int)",3063,121619598992597,121619599002587,0,0,8,0,128,256,1,1,785664,1,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1969,437,"void k_bin_bcast<&(op_mul(float, float)), float, float, float, float const*>(float const*, float const*, float*, int, int, int, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, float const*)",3064,121619599000991,121619599016914,0,0,16,0,128,24,5,1,24,16370,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1970,112,"void (anonymous namespace)::mmb_dense_kernel<128, 128, 32, 64, 2>(unsigned char const*, unsigned short const*, float*, unsigned short*, bool, int, int, int)",3065,121619598998144,121619600710479,36864,344,256,0,128,256,1,1,256,128,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1971,570,"void unary_op_kernel<&(op_sigmoid(float)), float>(float const*, float*, int)",3066,121619600708662,121619600725167,0,0,8,0,128,256,1,1,785664,1,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1972,777,"void gated_delta_net_tiled_cuda<128, 8, 8, 16>(float const*, float const*, float const*, float const*, float const*, float const*, float*, float*, long, long, long, long, long, long, long, long, long, long, long, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, float)",3067,121619600727456,121619629988916,20992,0,104,0,128,32,8,1,1536,8,2
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1973,5,"__amd_rocclr_copyBuffer",3068,121619630022550,121619630038911,0,0,16,0,128,512,1,1,10240,1,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1974,272,"void (anonymous namespace)::mmb_small_n_bf16_kernel<4, 64, 128>(unsigned short const*, unsigned short const*, float*, int, int, int)",3069,121619630011424,121619635095921,17408,0,40,0,128,256,1,1,65536,1,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1975,556,"void rms_norm_f32<256, true, false>(float const*, float*, int, long, long, long, float, float const*, long, long, long, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, float const*, long, long, long, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>)",3070,121619635098155,121619641925235,0,0,16,0,128,256,1,1,12288,16366,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1976,637,"void quantize_mmq_q8_1<(mmq_q8_1_ds_layout)1>(float const*, int const*, void*, long, long, long, long, long, int, int, long, long)",3071,121619641928161,121619642919306,0,0,24,0,128,128,1,1,2094848,5,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1977,2060,"void mul_mat_q<(ggml_type)12, 128, false>(char const*, int const*, int const*, int const*, __hip_bfloat16 const*, unsigned char const*, float*, float*, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, int, int, int, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, int, int, int, HIP_vector_type<unsigned int, 3u>)",3072,121619642925457,121619664270592,0,12,256,0,128,32,4,1,3072,512,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1978,580,"void unary_gated_op_kernel<&(op_sigmoid(float)), float>(float const*, float const*, float*, long, long, long, long)",3073,121619664268056,121619669668678,0,0,16,0,128,256,1,1,100552704,1,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1979,637,"void quantize_mmq_q8_1<(mmq_q8_1_ds_layout)1>(float const*, int const*, void*, long, long, long, long, long, int, int, long, long)",3074,121619669674024,121619673937506,0,0,24,0,128,128,1,1,2094848,12,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1980,2114,"void mul_mat_q<(ggml_type)13, 128, false>(char const*, int const*, int const*, int const*, __hip_bfloat16 const*, unsigned char const*, float*, float*, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, int, int, int, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, int, int, int, HIP_vector_type<unsigned int, 3u>)",3075,121619673941426,121619696150092,0,0,240,0,128,32,8,1,640,1024,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1981,877,"hc_combine_norm_f32_b256(float const*, float const*, float const*, float const*, float*, float*, unsigned short*, bool, unsigned short const*, unsigned short*, unsigned short const*, int, float, float, float, float, float)",3076,121619696152914,121619704794000,512,0,32,0,128,256,1,1,1024,16366,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1982,272,"void (anonymous namespace)::mmb_small_n_bf16_kernel<4, 64, 128>(unsigned short const*, unsigned short const*, float*, int, int, int)",3077,121619704793280,121619710174572,17408,0,40,0,128,256,1,1,65536,1,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1983,112,"void (anonymous namespace)::mmb_dense_kernel<128, 128, 32, 64, 2>(unsigned char const*, unsigned short const*, float*, unsigned short*, bool, int, int, int)",3078,121619710176069,121619738092205,36864,344,256,0,128,256,1,1,768,128,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1984,558,"scale_f32(float const*, float*, float, float, long)",3079,121619738096506,121619738201532,0,0,8,0,128,256,1,1,5237248,1,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1985,582,"void unary_op_kernel<&(op_silu(float)), float>(float const*, float*, int)",3080,121619738204353,121619738271093,0,0,16,0,128,256,1,1,5237248,1,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1986,71,"(anonymous namespace)::mmb_cvt_f32_bf16(float const*, unsigned short*, unsigned long)",3081,121619738286437,121619738319956,0,0,16,0,128,256,1,1,654848,1,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1987,112,"void (anonymous namespace)::mmb_dense_kernel<128, 128, 32, 64, 2>(unsigned char const*, unsigned short const*, float*, unsigned short*, bool, int, int, int)",3082,121619738310037,121619754857362,36864,344,256,0,128,256,1,1,20480,128,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1988,633,"hc_mix_reduce_bf16(unsigned short const*, unsigned short const*, float*, long, long, int, float, float)",3083,121619754861456,121619758748756,0,0,16,0,128,256,1,1,41896960,1,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1989,71,"(anonymous namespace)::mmb_cvt_f32_bf16(float const*, unsigned short*, unsigned long)",3084,121619758748248,121619759801198,0,0,16,0,128,256,1,1,5237248,1,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1990,112,"void (anonymous namespace)::mmb_dense_kernel<128, 128, 32, 64, 2>(unsigned char const*, unsigned short const*, float*, unsigned short*, bool, int, int, int)",3085,121619759804313,121619765030103,36864,344,256,0,128,256,1,1,1024,128,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1991,889,"void soft_max_f32<true, 512, 512, float>(float const*, float const*, float const*, float*, soft_max_params)",3086,121619765031203,121619765387169,0,0,16,0,128,512,1,1,8379392,1,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1992,900,"void k_argsort_f32_i32<(ggml_sort_order)1>(float const*, int*, int, int)",3087,121619765400576,121619766851390,0,0,16,0,128,512,1,1,8379392,1,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1993,1566,"mm_ids_route_sort(int const*, unsigned int*, int*, int*, int, int, int)",3088,121619766853325,121619766937963,8192,0,16,0,128,256,1,1,40960,1,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1994,1579,"mm_ids_route_prefix(int*, int*, int)",3089,121619766939193,121619766996715,2048,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",4,3,2499782,1995,1569,"mm_ids_route_scatter(unsigned int const*, int const*, int const*, int*, int*, int, int, int, bool)",3090,121619767000943,121619767015300,0,0,16,0,128,256,1,1,163840,1,1
